0 -3.93186863364885 -3.94480449495253 -3.91954623407825
0.993251773010283 -3.96161248896821 -3.97441982165386 -3.94913314740453
2.00012773496011 -3.95615777279272 -3.96885264978929 -3.94338468187116
3.00022217882684 -3.98687587033021 -3.99996390519935 -3.97437192549272
4.00003388275086 -3.9726332523479 -3.98558881688523 -3.96018961404875
4.99997871390773 -3.97237297746429 -3.98507230740172 -3.95958642235976
6.00000299062804 -4.03491971867539 -4.04820934788646 -4.02188251528902
6.9999971198819 -4.16487862072788 -4.17828284781598 -4.15145474193122
8.00000067527204 -4.41344300112004 -4.42903438828122 -4.39836742106193
8.99999951529857 -4.88351861935215 -4.90152979963356 -4.86568206717733
9.99997885272489 -5.86213948871638 -5.88787239408212 -5.83688081820287
10.9999976331124 -7.80702912287644 -7.83469753748977 -7.78056515424476
12.0000012815651 -10.7339905724601 -10.8491453050431 -10.6253181985567
