0 -7.1016726076251 -7.12076287310846 -7.08330819479767
0.993251773010283 -7.12077277230984 -7.13992191617404 -7.10225185140638
2.00012773496011 -7.10886462619346 -7.12819748222469 -7.09090678008461
3.00022217882684 -7.14811111542748 -7.1676107929973 -7.1290992006017
4.00003388275086 -7.12249176887902 -7.141377288084 -7.10377502909998
4.99997871390773 -7.13741124007829 -7.15678603112321 -7.11825040988928
6.00000299062804 -7.26861467984782 -7.289081586362 -7.24868061595351
6.9999971198819 -7.64825615592555 -7.67120046806426 -7.6261525775097
8.00000067527204 -8.28373106022917 -8.3106466110094 -8.25656504852065
8.99999951529857 -9.59033073441542 -9.63336728988838 -9.54859740039112
9.99997885272489 -11.8419630075484 -11.9657243482973 -11.7323123314693
10.9999976331124 -14.387079248061 -14.5907467050247 -14.2188234836793
12.0000012815651 -17.287396533753 -18.1003015949139 -16.8261676546676
