0 -10.6279726770721 -10.6601796147236 -10.5965227393676
0.993251773010283 -10.6797294266775 -10.7120590527116 -10.6482438668293
2.00012773496011 -10.6798511382907 -10.7135011889401 -10.6482017491525
3.00022217882684 -10.6449807958931 -10.677662592539 -10.6130283775825
4.00003388275086 -10.6755783782934 -10.7075975792089 -10.6429342016247
4.99997871390773 -10.7779839627533 -10.8126437955097 -10.7446522592199
6.00000299062804 -11.1564755463478 -11.1966194931819 -11.1191483966573
6.9999971198819 -12.0155580766411 -12.0689611690603 -11.9661349093166
8.00000067527204 -13.6368707705729 -13.7430968774552 -13.5426401384677
8.99999951529857 -15.6874242410825 -15.9966128013954 -15.4562430782792
9.99997885272489 -17.7376344055718 -18.5900856806131 -17.2668608318882
10.9999976331124 -19.7700878816204 -22.5809151399238 -19.1110757153169
12.0000012815651 -27.4598279169224 -29.2436039685067 -26.8544523272295
