0 -6.73721113781132 -6.75226549615365 -6.72276229363302
0.993251773010283 -6.77692001765538 -6.79266029735245 -6.76195076023382
2.00012773496011 -6.77620960659572 -6.79175160322583 -6.76081049940521
3.00022217882684 -6.76675063082489 -6.78239215602546 -6.75138420890394
4.00003388275086 -6.77830721179525 -6.79381963505465 -6.76305771078487
4.99997871390773 -6.80698729286285 -6.82266073794929 -6.7912797644257
6.00000299062804 -6.90534817837471 -6.92159663004562 -6.88928687469909
6.9999971198819 -7.25915274476748 -7.27753717351719 -7.24179826861453
8.00000067527204 -8.22004481612504 -8.24401834169653 -8.19663621911546
8.99999951529857 -10.5403111120431 -10.5925152299129 -10.4888499583304
9.99997885272489 -13.7928394995334 -14.0679091451617 -13.5819573753509
10.9999976331124 -18.6159696141178 -19.5129839766348 -18.159786790632
12.0000012815651 -19.7210800175686 -28.4612396617148 -19.0280117615064
