1.25	0.01	0.001	0	0.000153003600037229	0.000153003600037229	0.000153003600037229
1.25	0.1	0.001	0	0.00152793198851859	0.00152793198851859	0.00152793198851859
1.25	1	0.001	0	0.0150720581669313	0.0150720581669313	0.0150720581669313
1.25	0.01	0.01	0	8.58434624986765e-05	8.58434624986765e-05	8.58434624986765e-05
1.25	0.1	0.01	0	0.000857771917983501	0.000857771917983501	0.000857771917983501
1.25	1	0.01	0	0.00851200693520273	0.00851200693520273	0.00851200693520273
1.25	0.01	0.1	0	4.19619712976156e-05	4.19619712976156e-05	4.19619712976156e-05
1.25	0.1	0.1	0	0.000419461300168813	0.000419461300168813	0.000419461300168813
1.25	1	0.1	0	0.00417883725710659	0.00417883725710659	0.00417883725710659
1.45	0.01	0.001	0	0.000208911545323516	0.000208911545323516	0.000208911545323516
1.45	0.1	0.001	0	0.00208519486170742	0.00208519486170742	0.00208519486170742
1.45	1	0.001	0	0.0204678338198709	0.0204678338198709	0.0204678338198709
1.45	0.01	0.01	0	9.71450941025019e-05	9.71450941025019e-05	9.71450941025019e-05
1.45	0.1	0.01	0	0.000970602337726109	0.000970602337726109	0.000970602337726109
1.45	1	0.01	0	0.00962197140580105	0.00962197140580105	0.00962197140580105
1.45	0.01	0.1	0	3.98788166331518e-05	3.98788166331518e-05	3.98788166331518e-05
1.45	0.1	0.1	0	0.000398645088881907	0.000398645088881907	0.000398645088881907
1.45	1	0.1	0	0.00397219940874188	0.00397219940874188	0.00397219940874188
1.65	0.01	0.001	0	0.000277974596438194	0.000277974596438194	0.000277974596438194
1.65	0.1	0.001	0	0.00277280903014155	0.00277280903014155	0.00277280903014155
1.65	1	0.001	0	0.0270529756839965	0.0270529756839965	0.0270529756839965
1.65	0.01	0.01	0	0.000110634326046462	0.000110634326046462	0.000110634326046462
1.65	0.1	0.01	0	0.00110524276037342	0.00110524276037342	0.00110524276037342
1.65	1	0.01	0	0.0109435698911804	0.0109435698911804	0.0109435698911804
1.65	0.01	0.1	0	3.92327040037545e-05	3.92327040037545e-05	3.92327040037545e-05
1.65	0.1	0.1	0	0.000392188560478183	0.000392188560478183	0.000392188560478183
1.65	1	0.1	0	0.00390809122672997	0.00390809122672997	0.00390809122672997
1.85	0.01	0.001	0	0.000357115407608548	0.000357115407608548	0.000357115407608548
1.85	0.1	0.001	0	0.00355971302078799	0.00355971302078799	0.00355971302078799
1.85	1	0.001	0	0.0344920926461203	0.0344920926461203	0.0344920926461203
1.85	0.01	0.01	0	0.000125102919505435	0.000125102919505435	0.000125102919505435
1.85	0.1	0.01	0	0.00124962221257071	0.00124962221257071	0.00124962221257071
1.85	1	0.01	0	0.0123572451336603	0.0123572451336603	0.0123572451336603
1.85	0.01	0.1	0	3.92652326925524e-05	3.92652326925524e-05	3.92652326925524e-05
1.85	0.1	0.1	0	0.000392513617678725	0.000392513617678725	0.000392513617678725
1.85	1	0.1	0	0.00391131896318205	0.00391131896318205	0.00391131896318205
1.25	0.01	0.001	6.9999971198819	-9.17974103477412	-9.17974103477412	-9.17974103477412
1.25	0.1	0.001	6.9999971198819	-6.87853202694078	-6.87853202694078	-6.87853202694078
1.25	1	0.001	6.9999971198819	-4.58960462946521	-4.58960462946521	-4.58960462946521
1.25	0.01	0.01	6.9999971198819	-10.1709717815411	-10.1709717815411	-10.1709717815411
1.25	0.1	0.01	6.9999971198819	-7.86915898141461	-7.86915898141461	-7.86915898141461
1.25	1	0.01	6.9999971198819	-5.57426418937044	-5.57426418937044	-5.57426418937044
1.25	0.01	0.1	6.9999971198819	-12.0573381596137	-12.0573381596137	-12.0573381596137
1.25	0.1	0.1	6.9999971198819	-9.75513065306662	-9.75513065306662	-9.75513065306662
1.25	1	0.1	6.9999971198819	-7.45631360377248	-7.45631360377248	-7.45631360377248
1.25	0.01	0.001	4.99997871390773	-8.90594953365331	-8.90594953365331	-8.90594953365331
1.25	0.1	0.001	4.99997871390773	-6.60474052581997	-6.60474052581997	-6.60474052581997
1.25	1	0.001	4.99997871390773	-4.3158131283444	-4.3158131283444	-4.3158131283444
1.25	0.01	0.01	4.99997871390773	-9.58771856196431	-9.58771856196431	-9.58771856196431
1.25	0.1	0.01	4.99997871390773	-7.28590576183783	-7.28590576183783	-7.28590576183783
1.25	1	0.01	4.99997871390773	-4.99101096979366	-4.99101096979366	-4.99101096979366
1.25	0.01	0.1	4.99997871390773	-10.5638024250223	-10.5638024250223	-10.5638024250223
1.25	0.1	0.1	4.99997871390773	-8.26159491847518	-8.26159491847518	-8.26159491847518
1.25	1	0.1	4.99997871390773	-5.96277786918104	-5.96277786918104	-5.96277786918104
1.25	0.01	0.001	12.0000012815651	-13.7821211575029	-13.7821211575029	-13.7821211575029
1.25	0.1	0.001	12.0000012815651	-11.4809121496696	-11.4809121496696	-11.4809121496696
1.25	1	0.001	12.0000012815651	-9.19198475219402	-9.19198475219402	-9.19198475219402
1.25	0.01	0.01	12.0000012815651	-17.9466133400886	-17.9466133400886	-17.9466133400886
1.25	0.1	0.01	12.0000012815651	-15.6448005399621	-15.6448005399621	-15.6448005399621
1.25	1	0.01	12.0000012815651	-13.3499057479179	-13.3499057479179	-13.3499057479179
1.25	0.01	0.1	12.0000012815651	-22.5801847935937	-22.5801847935937	-22.5801847935937
1.25	0.1	0.1	12.0000012815651	-20.2779772870466	-20.2779772870466	-20.2779772870466
1.25	1	0.1	12.0000012815651	-17.9791602377525	-17.9791602377525	-17.9791602377525
1.25	0.01	0.001	0	-8.78507210452408	-8.78507210452408	-8.78507210452408
1.25	0.1	0.001	0	-6.48386309669073	-6.48386309669073	-6.48386309669073
1.25	1	0.001	0	-4.19493569921516	-4.19493569921516	-4.19493569921516
1.25	0.01	0.01	0	-9.36302591582381	-9.36302591582381	-9.36302591582381
1.25	0.1	0.01	0	-7.06121311569733	-7.06121311569733	-7.06121311569733
1.25	1	0.01	0	-4.76631832365316	-4.76631832365316	-4.76631832365316
1.25	0.01	0.1	0	-10.0788274959816	-10.0788274959816	-10.0788274959816
1.25	0.1	0.1	0	-7.77661998943446	-7.77661998943446	-7.77661998943446
1.25	1	0.1	0	-5.47780294014032	-5.47780294014032	-5.47780294014032
1.25	0.01	0.001	0.993251773010283	-8.78521636098597	-8.78521636098597	-8.78521636098597
1.25	0.1	0.001	0.993251773010283	-6.48400735315263	-6.48400735315263	-6.48400735315263
1.25	1	0.001	0.993251773010283	-4.19507995567706	-4.19507995567706	-4.19507995567706
1.25	0.01	0.01	0.993251773010283	-9.3632821531139	-9.3632821531139	-9.3632821531139
1.25	0.1	0.01	0.993251773010283	-7.06146935298742	-7.06146935298742	-7.06146935298742
1.25	1	0.01	0.993251773010283	-4.76657456094325	-4.76657456094325	-4.76657456094325
1.25	0.01	0.1	0.993251773010283	-10.079334493516	-10.079334493516	-10.079334493516
1.25	0.1	0.1	0.993251773010283	-7.77712698696892	-7.77712698696892	-7.77712698696892
1.25	1	0.1	0.993251773010283	-5.47830993767478	-5.47830993767478	-5.47830993767478
1.25	0.01	0.001	3.00022217882684	-8.79366577048883	-8.79366577048883	-8.79366577048883
1.25	0.1	0.001	3.00022217882684	-6.49245676265549	-6.49245676265549	-6.49245676265549
1.25	1	0.001	3.00022217882684	-4.20352936517993	-4.20352936517993	-4.20352936517993
1.25	0.01	0.01	3.00022217882684	-9.37833607714051	-9.37833607714051	-9.37833607714051
1.25	0.1	0.01	3.00022217882684	-7.07652327701403	-7.07652327701403	-7.07652327701403
1.25	1	0.01	3.00022217882684	-4.78162848496986	-4.78162848496986	-4.78162848496986
1.25	0.01	0.1	3.00022217882684	-10.1093136829914	-10.1093136829914	-10.1093136829914
1.25	0.1	0.1	3.00022217882684	-7.80710617644433	-7.80710617644433	-7.80710617644433
1.25	1	0.1	3.00022217882684	-5.50828912715019	-5.50828912715019	-5.50828912715019
1.25	0.01	0.001	9.99997885272489	-10.5212477680533	-10.5212477680533	-10.5212477680533
1.25	0.1	0.001	9.99997885272489	-8.22003876021995	-8.22003876021995	-8.22003876021995
1.25	1	0.001	9.99997885272489	-5.93111136274438	-5.93111136274438	-5.93111136274438
1.25	0.01	0.01	9.99997885272489	-13.4549262563663	-13.4549262563663	-13.4549262563663
1.25	0.1	0.01	9.99997885272489	-11.1531134562398	-11.1531134562398	-11.1531134562398
1.25	1	0.01	9.99997885272489	-8.85821866419564	-8.85821866419564	-8.85821866419564
1.25	0.01	0.1	9.99997885272489	-18.0455051078455	-18.0455051078455	-18.0455051078455
1.25	0.1	0.1	9.99997885272489	-15.7432976012984	-15.7432976012984	-15.7432976012984
1.25	1	0.1	9.99997885272489	-13.4444805520042	-13.4444805520042	-13.4444805520042
1.25	0.01	0.001	8.00000067527204	-9.42793227779979	-9.42793227779979	-9.42793227779979
1.25	0.1	0.001	8.00000067527204	-7.12672326996645	-7.12672326996645	-7.12672326996645
1.25	1	0.001	8.00000067527204	-4.83779587249088	-4.83779587249088	-4.83779587249088
1.25	0.01	0.01	8.00000067527204	-10.7703815890538	-10.7703815890538	-10.7703815890538
1.25	0.1	0.01	8.00000067527204	-8.46856878892732	-8.46856878892732	-8.46856878892732
1.25	1	0.01	8.00000067527204	-6.17367399688315	-6.17367399688315	-6.17367399688315
1.25	0.01	0.1	8.00000067527204	-13.6090882698148	-13.6090882698148	-13.6090882698148
1.25	0.1	0.1	8.00000067527204	-11.3068807632677	-11.3068807632677	-11.3068807632677
1.25	1	0.1	8.00000067527204	-9.00806371397352	-9.00806371397352	-9.00806371397352
1.25	0.01	0.001	6.00000299062804	-9.01723968292913	-9.01723968292913	-9.01723968292913
1.25	0.1	0.001	6.00000299062804	-6.71603067509579	-6.71603067509579	-6.71603067509579
1.25	1	0.001	6.00000299062804	-4.42710327762022	-4.42710327762022	-4.42710327762022
1.25	0.01	0.01	6.00000299062804	-9.81273882993129	-9.81273882993129	-9.81273882993129
1.25	0.1	0.01	6.00000299062804	-7.51092602980481	-7.51092602980481	-7.51092602980481
1.25	1	0.01	6.00000299062804	-5.21603123776064	-5.21603123776064	-5.21603123776064
1.25	0.01	0.1	6.00000299062804	-11.1137879854741	-11.1137879854741	-11.1137879854741
1.25	0.1	0.1	6.00000299062804	-8.81158047892697	-8.81158047892697	-8.81158047892697
1.25	1	0.1	6.00000299062804	-6.51276342963283	-6.51276342963283	-6.51276342963283
1.25	0.01	0.001	4.00003388275086	-8.82939331523357	-8.82939331523357	-8.82939331523357
1.25	0.1	0.001	4.00003388275086	-6.52818430740024	-6.52818430740024	-6.52818430740024
1.25	1	0.001	4.00003388275086	-4.23925690992466	-4.23925690992466	-4.23925690992466
1.25	0.01	0.01	4.00003388275086	-9.44305971302361	-9.44305971302361	-9.44305971302361
1.25	0.1	0.01	4.00003388275086	-7.14124691289713	-7.14124691289713	-7.14124691289713
