0 -5.00007227968487 -5.02138284264302 -4.9792572738493
0.993251773010283 -5.03659176752237 -5.0588690630822 -5.01511481217305
2.00012773496011 -5.0111404216517 -5.03324293175825 -4.990351900034
3.00022217882684 -5.01908993405293 -5.04102749351678 -4.99787357237385
4.00003388275086 -5.02407621999411 -5.0455249199634 -5.00282636331539
4.99997871390773 -5.06778200212236 -5.08947235385541 -5.04649151351151
6.00000299062804 -5.22743774276482 -5.25128493676515 -5.20478330856921
6.9999971198819 -5.55150526296065 -5.57733838775542 -5.52597358464414
8.00000067527204 -6.21405824961676 -6.24716228234354 -6.18161345786611
8.99999951529857 -7.2269995725128 -7.27195561061245 -7.18375518773599
9.99997885272489 -8.65801394413328 -8.7415499784033 -8.57906859513433
10.9999976331124 -11.1593222339147 -11.289230065952 -11.0490405167327
12.0000012815651 -13.4463844524618 -13.8542472282852 -13.1530751941116
