0 -13.277795711533 -13.3318136115865 -13.2239698372445
0.993251773010283 -13.3753606494443 -13.4338942518881 -13.3211619375171
2.00012773496011 -13.3789086053526 -13.4376633368928 -13.3228774184708
3.00022217882684 -13.2883117100003 -13.3458319815425 -13.2360753361512
4.00003388275086 -13.3780882316167 -13.43515131449 -13.3219124798649
4.99997871390773 -13.4294525553813 -13.4884755695599 -13.3726404867437
6.00000299062804 -14.0864849837135 -14.1686346707153 -14.0112031094167
6.9999971198819 -16.6463709723319 -16.9301502490551 -16.4232331874504
8.00000067527204 -20.2547883716967 -21.0079258138659 -19.8179066371459
8.99999951529857 -25.0319081898387 -31.0343878489327 -24.3399995284956
9.99997885272489 -51.0343869263518 -95.0340507466599 -50.3412368284858
10.9999976331124 -238.643823713012 -260.64382352761 -237.950676532452
12.0000012815651 -454.643825331529 -666.64382428795 -453.950676744034
