0 -8.69353068846305 -8.74832481257763 -8.64093268157829
0.993251773010283 -8.76795205976343 -8.82545899614728 -8.71395044328652
2.00012773496011 -8.70408316756519 -8.76049480818729 -8.65097604422565
3.00022217882684 -8.66245598577372 -8.71625407221449 -8.61017508378655
4.00003388275086 -8.73574729039664 -8.79328930768318 -8.68175538342443
4.99997871390773 -8.77151141228268 -8.82815753811988 -8.71726129069816
6.00000299062804 -9.33690750005622 -9.41531375518193 -9.26711286029497
6.9999971198819 -11.9704378358392 -12.2692574167341 -11.7328080888921
8.00000067527204 -16.4225184032556 -21.5458590522953 -15.7326972050005
8.99999951529857 -56.4292139145485 -70.4100599688783 -55.7360683404362
9.99997885272489 -134.428879764029 -142.429218161711 -133.735901182604
10.9999976331124 -341.911725054874 -344.038654973825 -341.280031078266
