0 -8.67289423910958 -8.72888382845009 -8.62090506682854
0.993251773010283 -8.77022910059548 -8.82991960497428 -8.71565022771964
2.00012773496011 -8.77402926453026 -8.83220535153997 -8.71870980011768
3.00022217882684 -8.68341307866429 -8.7376403811827 -8.63129177301735
4.00003388275086 -8.77295678829974 -8.82960521048863 -8.71891165782092
4.99997871390773 -8.82458829517804 -8.88527581333707 -8.76837619976169
6.00000299062804 -9.48131873145773 -9.5615559596421 -9.40695884435104
6.9999971198819 -12.0412007863438 -12.3195415006605 -11.8162113122501
8.00000067527204 -15.6496181857086 -16.4033686276131 -15.2209388100343
8.99999951529857 -20.4267380038506 -26.4292176629446 -19.7348293425075
9.99997885272489 -46.4292167403637 -90.4288805606718 -45.7360666424977
10.9999976331124 -234.038653527024 -256.038653341622 -233.345506346464
12.0000012815651 -450.038655145541 -662.038654101962 -449.345506558046
