c alpha coal mu x0 hom homLow homHigh
250 0.5 0.01 0.1 1 2.71595e-05 2.62672e-05 2.80909e-05
250 0.5 0.01 1 1 3.43772e-06 3.30552e-06 3.56868e-06
250 0.5 0.1 0.001 1 0.000405033 0.00039244 0.000417505
250 0.5 0.1 0.01 1 0.000380096 0.000368032 0.000392205
250 0.5 0.1 0.1 1 0.000271549 0.000262457 0.000280422
250 0.5 0.1 1 1 3.4376e-05 3.30365e-05 3.57252e-05
250 0.5 1 0.001 1 0.00404606 0.00392287 0.00417006
250 0.5 1 0.01 1 0.00379683 0.00367713 0.00391398
250 0.5 1 0.1 1 0.00271261 0.00262313 0.00280377
250 0.5 1 1 1 0.000343681 0.00033021 0.000356874
250 0.5 0.01 0.001 2.7 4.24227e-05 4.11308e-05 4.37419e-05
250 0.5 0.01 0.01 2.7 4.00635e-05 3.88158e-05 4.13006e-05
250 0.5 0.01 0.1 2.7 2.86617e-05 2.77416e-05 2.96086e-05
250 0.5 0.01 1 2.7 3.58872e-06 3.45104e-06 3.7264e-06
250 0.5 0.1 0.001 2.7 0.000424058 0.000411049 0.000436782
250 0.5 0.1 0.01 2.7 0.000400475 0.000387902 0.000412777
250 0.5 0.1 0.1 2.7 0.000286523 0.000277427 0.000295909
250 0.5 0.1 1 2.7 3.58854e-05 3.44989e-05 3.72748e-05
250 0.5 1 0.001 2.7 0.0042299 0.00410115 0.0043612
250 0.5 1 0.01 2.7 0.00399467 0.00387425 0.00412008
250 0.5 1 0.1 2.7 0.0028593 0.00276679 0.0029489
250 0.5 1 1 2.7 0.000358735 0.000345324 0.000372238
250 0.5 0.01 0.001 54.6 2.69432e-05 2.59125e-05 2.79649e-05
250 0.5 0.01 0.01 54.6 2.50576e-05 2.4095e-05 2.60252e-05
250 0.5 0.01 0.1 54.6 1.71968e-05 1.6494e-05 1.7899e-05
250 0.5 0.01 1 54.6 1.89822e-06 1.80189e-06 1.99591e-06
250 0.5 0.1 0.001 54.6 0.000269331 0.000259183 0.000279548
250 0.5 0.1 0.01 54.6 0.00025049 0.000240682 0.000260117
250 0.5 0.1 0.1 54.6 0.000171943 0.000164684 0.000178866
250 0.5 0.1 1 54.6 1.89821e-05 1.79937e-05 1.99486e-05
250 0.5 1 0.001 54.6 0.00268698 0.00258632 0.00278859
250 0.5 1 0.01 54.6 0.00249946 0.00240148 0.00259558
250 0.5 1 0.1 54.6 0.0017178 0.00164813 0.00178876
250 0.5 1 1 54.6 0.000189815 0.000180189 0.000199674
250 0.5 0.01 0.001 7.39 4.06426e-05 3.93905e-05 4.19023e-05
250 0.5 0.01 0.01 7.39 3.82374e-05 3.70285e-05 3.94547e-05
250 0.5 0.01 0.1 7.39 2.74713e-05 2.65637e-05 2.83686e-05
250 0.5 0.01 1 7.39 3.44837e-06 3.31341e-06 3.57795e-06
250 0.5 0.1 0.001 7.39 0.000406324 0.000393813 0.000418725
250 0.5 0.1 0.01 7.39 0.000382278 0.000370421 0.000394316
250 0.5 0.1 0.1 7.39 0.000274656 0.000265537 0.000283713
250 0.5 0.1 1 7.39 3.44829e-05 3.31438e-05 3.58403e-05
250 0.5 1 0.001 7.39 0.00405684 0.00392991 0.00418218
250 0.5 1 0.01 7.39 0.00381671 0.00369678 0.00393444
250 0.5 1 0.1 7.39 0.00274298 0.00265277 0.00283209
250 0.5 1 1 7.39 0.000344784 0.000331484 0.000358342
250 0.5 0.01 0.001 20.09 3.63176e-05 3.51368e-05 3.7532e-05
250 0.5 0.01 0.01 20.09 3.38836e-05 3.27484e-05 3.49902e-05
250 0.5 0.01 0.1 20.09 2.36949e-05 2.28294e-05 2.45436e-05
250 0.5 0.01 1 20.09 2.80913e-06 2.68937e-06 2.92794e-06
250 0.5 0.1 0.001 20.09 0.000362974 0.000350936 0.000374929
250 0.5 0.1 0.01 20.09 0.00033868 0.000327146 0.000350092
250 0.5 0.1 0.1 20.09 0.000236874 0.000228695 0.000245278
250 0.5 0.1 1 20.09 2.80905e-05 2.6876e-05 2.92754e-05
250 0.5 1 0.001 20.09 0.00361707 0.00349907 0.00373618
250 0.5 1 0.01 20.09 0.00337692 0.00326396 0.00349026
250 0.5 1 0.1 20.09 0.00236401 0.00228184 0.00244595
250 0.5 1 1 20.09 0.000280855 0.000268841 0.000292804
250 0.5 0.01 0.001 22026 2.18241e-06 1.90675e-06 2.45799e-06
250 0.5 0.01 0.01 22026 1.11288e-06 9.45923e-07 1.28026e-06
250 0.5 0.01 0.1 22026 1.16193e-07 7.86799e-08 1.53476e-07
250 0.5 0.01 1 22026 1.14668e-10 1.36976e-11 2.13847e-10
250 0.5 0.1 0.001 22026 2.18241e-05 1.91586e-05 2.46176e-05
250 0.5 0.1 0.01 22026 1.11288e-05 9.49967e-06 1.28038e-05
250 0.5 0.1 0.1 22026 1.16193e-06 7.82188e-07 1.52701e-06
250 0.5 0.1 1 22026 1.14668e-09 1.36734e-10 2.1379e-09
250 0.5 1 0.001 22026 0.000218241 0.000190209 0.000246145
